,fluxes,equ,ec-code,kcat_MW,E
rxn05461_num3,0.0,cpd11570_c0 + h_c + nadph_c --> cpd11571_c0 + nadp_c,,,
rxn05461_num4,0.0,cpd11570_c0 + h_c + nadph_c --> cpd11571_c0 + nadp_c,,,
rxn05461_num5,0.0,cpd11570_c0 + h_c + nadph_c --> cpd11571_c0 + nadp_c,,,
rxn05557_num2,0.0,atp_c + 2.0 cit_e + fe3_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,,,
rxn05557_num3,0.0,atp_c + 2.0 cit_e + fe3_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,,,
rxn05733_num2,0.0,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,,,
rxn05871_num2,0.0,cpd00195_c0 + nad_c --> cpd11616_c0 + h_c + nadh_c,,325268.4683169082,0.0
rxn05871_num3,0.0,cpd00195_c0 + nad_c --> cpd11616_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn05872_num2,0.0,cpd11679_c0 + nad_c --> cpd11733_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn05872_num3,0.0,cpd11679_c0 + nad_c --> cpd11733_c0 + h_c + nadh_c,,,
rxn06060_num2,0.0,2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c,2.8.1.3,,
rxn06060_num3,0.0,2.0 gthrd_c + tsul_c --> gthox_c + h2s_c + so3_c,2.8.1.3,,
rxn06075_num2,0.0,trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,,,
rxn06076_num2,0.0,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,,,
rxn06098_num2,0.0,cpd00301_c0 + pc_SC_c --> cpd02601_c0 + cpd11979_c0,,,
rxn06874_num2,0.0,16.0 atp_c + 4.0 fdxrd_c + 16.0 h2o_c + n2_c --> 16.0 adp_c + 4.0 fdxox_c + h2_c + 6.0 h_c + 2.0 nh4_c + 16.0 pi_c,,,
rxn06874_num3,0.0,16.0 atp_c + 4.0 fdxrd_c + 16.0 h2o_c + n2_c --> 16.0 adp_c + 4.0 fdxox_c + h2_c + 6.0 h_c + 2.0 nh4_c + 16.0 pi_c,,183285.71715561213,0.0
rxn06937_num2,0.0,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + h_c + ppi_c,,232040.0436959289,0.0
rxn07099_num2,0.0,h2o_c + pencil_c --> h_c + pencilca_c,,,
rxn08083_num2,0.0,1ddecg3p_c + ddcaACP_c + h_c --> ACP_c + pa120_c,,,
rxn08084_num2,0.0,1tdecg3p_c + h_c + myrsACP_c --> ACP_c + pa140_c,,,
rxn08085_num2,0.0,1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c,,,
rxn08086_num2,0.0,1hdecg3p_c + palmACP_c --> ACP_c + pa160_c,,,
rxn08087_num2,0.0,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c,,,
rxn08088_num2,0.0,1odecg3p_c + cpd15268_c0 + h_c --> ACP_c + pa180_c,,,
rxn08089_num2,0.0,1odec11eg3p_c + octeACP_c --> ACP_c + pa181_c,,,
rxn08103_num2,0.0,ala__L_c + pydx5p_c --> pyam5p_c + pyr_c,,128231.589423781,0.0
rxn08233_num2,0.0,2.0 cl_p + h_c --> 2.0 cl_c + h_p,,,
rxn08233_num3,0.0,2.0 cl_p + h_c --> 2.0 cl_c + h_p,,,
rxn08771_num2,0.0,k_e --> k_p,,,
rxn08771_num3,0.0,k_e --> k_p,,,
rxn08855_num2,0.0,h_p + lys__L_c --> h_c + lys__L_p,,,
rxn08855_num3,0.0,h_p + lys__L_c --> h_c + lys__L_p,,,
rxn08921_num2,0.0,2.0 h_c + mg2_p --> 2.0 h_p + mg2_c,,,
rxn09310_num2,0.0,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + 2.0 h_c + ppi_c,,108280.93424027132,0.0
rxn09310_num3,0.0,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + 2.0 h_c + ppi_c,,108280.93424027132,0.0
rxn10199_num2,0.0,cpd15666_c0 + uaagmda_c --> cpd15665_c0 + udcpdp_c,,,
rxn10211_num2,0.0,1hdecg3p_c + pmtcoa_c --> coa_c + pa160_c,,,
rxn10212_num2,0.0,1tdecg3p_c + h_c + tdcoa_c --> coa_c + pa140_c,,,
rxn10213_num2,0.0,1odecg3p_c + h_c + stcoa_c --> coa_c + pa180_c,,,
rxn10214_num2,0.0,cpd11432_c0 + cpd15671_c0 --> coa_c + cpd15677_c0,,,
rxn10215_num2,0.0,cpd11434_c0 + cpd15672_c0 --> coa_c + cpd15678_c0,,,
rxn10216_num2,0.0,cpd11435_c0 + cpd15673_c0 --> coa_c + cpd15679_c0,,,
rxn10217_num2,0.0,cpd11437_c0 + cpd15674_c0 --> coa_c + cpd15680_c0,,,
rxn10218_num2,0.0,cpd11439_c0 + cpd15675_c0 --> coa_c + cpd15681_c0,,,
rxn10219_num2,0.0,cpd11441_c0 + cpd15676_c0 --> coa_c + cpd15682_c0,,,
rxn10476_num2,0.0,atp_c + cobalt2_c + h2o_c + hgbam_c --> adp_c + co2dam_c + 5.0 h_c + pi_c,6.6.1.2,,
rxn10770_reverse_num2,0.0,betald_c + h_c + nadh_c --> chol_c + nad_c,1.1.1.-,,
rxn10770_reverse_num3,0.0,betald_c + h_c + nadh_c --> chol_c + nad_c,1.1.1.-,,
rxn11599_num2,0.0,cpd16471_c0 --> h2o_c + peng_c,,,
rxn11755_num2,0.0,56dh5flura_c + h2o_c --> aflburppa_c + h_c,,,
rxn11809_num2,0.0,cpd04806_c0 + h_c + nadh_c --> cpd16365_c0 + nad_c,,325268.4683169082,0.0
rxn11809_num3,0.0,cpd04806_c0 + h_c + nadh_c --> cpd16365_c0 + nad_c,,,
rxn11834_num2,0.0,cpd16395_c0 + nad_c --> cpd16396_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn11834_num3,0.0,cpd16395_c0 + nad_c --> cpd16396_c0 + h_c + nadh_c,,325268.4683169082,0.0
rxn11838_num2,0.0,cpd16401_c0 + nad_c --> cpd16402_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn11838_num3,0.0,cpd16401_c0 + nad_c --> cpd16402_c0 + h_c + nadh_c,,325268.4683169082,0.0
rxn12633_num2,0.0,cpd11593_c0 + h2o_c --> ala__L_c + asp__L_c,3.4.13.18,,
rxn12633_num3,0.0,cpd11593_c0 + h2o_c --> ala__L_c + asp__L_c,3.4.13.18,,
rxn12633_num4,0.0,cpd11593_c0 + h2o_c --> ala__L_c + asp__L_c,3.4.13.18,,
rxn12634_num2,0.0,cpd11592_c0 + h2o_c --> glu__L_c + gly_c,,,
rxn12634_num3,0.0,cpd11592_c0 + h2o_c --> glu__L_c + gly_c,,,
rxn12634_num4,0.0,cpd11592_c0 + h2o_c --> glu__L_c + gly_c,,,
rxn12635_num2,0.0,cpd11591_c0 + h2o_c --> gly_c + met__L_c,3.4.13.18,,
rxn12635_num3,0.0,cpd11591_c0 + h2o_c --> gly_c + met__L_c,3.4.13.18,,
rxn12635_num4,0.0,cpd11591_c0 + h2o_c --> gly_c + met__L_c,3.4.13.18,,
rxn12636_num2,0.0,cpd11590_c0 + h2o_c + h_c --> ala__L_c + met__L_c,,,
rxn12636_num3,0.0,cpd11590_c0 + h2o_c + h_c --> ala__L_c + met__L_c,,,
rxn12636_num4,0.0,cpd11590_c0 + h2o_c + h_c --> ala__L_c + met__L_c,,,
rxn12637_num2,0.0,cpd11589_c0 + h2o_c --> asp__L_c + gly_c,3.4.13.18,,
rxn12637_num3,0.0,cpd11589_c0 + h2o_c --> asp__L_c + gly_c,3.4.13.18,,
rxn12637_num4,0.0,cpd11589_c0 + h2o_c --> asp__L_c + gly_c,3.4.13.18,,
rxn12638_num2,0.0,cpd11588_c0 + h2o_c --> gly_c + pro__L_c,,,
rxn12638_num3,0.0,cpd11588_c0 + h2o_c --> gly_c + pro__L_c,,,
rxn12638_num4,0.0,cpd11588_c0 + h2o_c --> gly_c + pro__L_c,,,
rxn12639_num2,0.0,cpd11587_c0 + h2o_c --> ala__L_c + gln__L_c,3.4.13.18,,
rxn12639_num3,0.0,cpd11587_c0 + h2o_c --> ala__L_c + gln__L_c,3.4.13.18,,
rxn12639_num4,0.0,cpd11587_c0 + h2o_c --> ala__L_c + gln__L_c,3.4.13.18,,
rxn12640_num2,0.0,cpd11586_c0 + h2o_c --> ala__L_c + glu__L_c,,,
rxn12640_num3,0.0,cpd11586_c0 + h2o_c --> ala__L_c + glu__L_c,,,
rxn12640_num4,0.0,cpd11586_c0 + h2o_c --> ala__L_c + glu__L_c,,,
rxn12641_num2,0.0,L_alagly_c + h2o_c --> ala__L_c + gly_c,3.4.13.18,,
rxn12641_num3,0.0,L_alagly_c + h2o_c --> ala__L_c + gly_c,3.4.13.18,,
rxn12641_num4,0.0,L_alagly_c + h2o_c --> ala__L_c + gly_c,3.4.13.18,,
rxn12642_num2,0.0,cpd11584_c0 + h2o_c --> ala__L_c + his__L_c,3.4.13.18,,
rxn12642_num3,0.0,cpd11584_c0 + h2o_c --> ala__L_c + his__L_c,3.4.13.18,,
rxn12642_num4,0.0,cpd11584_c0 + h2o_c --> ala__L_c + his__L_c,3.4.13.18,,
rxn12643_num2,0.0,cpd11583_c0 + h2o_c --> ala__L_c + leu__L_c,3.4.13.18,,
rxn12643_num3,0.0,cpd11583_c0 + h2o_c --> ala__L_c + leu__L_c,3.4.13.18,,
rxn12643_num4,0.0,cpd11583_c0 + h2o_c --> ala__L_c + leu__L_c,3.4.13.18,,
rxn12644_num2,0.0,cpd11582_c0 + h2o_c --> ala__L_c + thr__L_c,,,
rxn12644_num3,0.0,cpd11582_c0 + h2o_c --> ala__L_c + thr__L_c,,,
rxn12644_num4,0.0,cpd11582_c0 + h2o_c --> ala__L_c + thr__L_c,,,
rxn12645_num2,0.0,cpd11581_c0 + h2o_c --> asn__L_c + gly_c,,,
rxn12645_num3,0.0,cpd11581_c0 + h2o_c --> asn__L_c + gly_c,,,
rxn12645_num4,0.0,cpd11581_c0 + h2o_c --> asn__L_c + gly_c,,,
rxn12646_num2,0.0,cpd11580_c0 + h2o_c --> gln__L_c + gly_c,3.4.13.18,,
rxn12646_num3,0.0,cpd11580_c0 + h2o_c --> gln__L_c + gly_c,3.4.13.18,,
rxn12646_num4,0.0,cpd11580_c0 + h2o_c --> gln__L_c + gly_c,3.4.13.18,,
rxn12844_num2,0.0,cpd15603_c0 + h2o_c --> cys__L_c + gly_c,,,
rxn12844_num3,0.0,cpd15603_c0 + h2o_c --> cys__L_c + gly_c,,,
rxn12844_num4,0.0,cpd15603_c0 + h2o_c --> cys__L_c + gly_c,,,
rxn12845_num2,0.0,cpd15604_c0 + h2o_c --> gly_c + leu__L_c,,,
rxn12845_num3,0.0,cpd15604_c0 + h2o_c --> gly_c + leu__L_c,,,
rxn12845_num4,0.0,cpd15604_c0 + h2o_c --> gly_c + leu__L_c,,,
rxn12846_num2,0.0,cpd15605_c0 + h2o_c --> gly_c + phe__L_c,,,
rxn12846_num3,0.0,cpd15605_c0 + h2o_c --> gly_c + phe__L_c,,,
rxn12846_num4,0.0,cpd15605_c0 + h2o_c --> gly_c + phe__L_c,,,
rxn12847_num2,0.0,cpd15606_c0 + h2o_c --> gly_c + tyr__L_c,,,
rxn12847_num3,0.0,cpd15606_c0 + h2o_c --> gly_c + tyr__L_c,,,
rxn12847_num4,0.0,cpd15606_c0 + h2o_c --> gly_c + tyr__L_c,,,
rxn14054_num2,0.0,cpd04015_c0 + nad_c --> cpd04017_c0 + h_c + nadh_c,,325268.4683169082,0.0
rxn14054_num3,0.0,cpd04015_c0 + nad_c --> cpd04017_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn14089_num2,0.0,cpd04016_c0 + nad_c --> cpd15064_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn14089_num3,0.0,cpd04016_c0 + nad_c --> cpd15064_c0 + h_c + nadh_c,,325268.4683169082,0.0
rxn25464_num2,0.0,cpd25886_c0 + h_c + nadph_c + o2_c --> cpd25888_c0 + h2o_c + nadp_c,1.14.99.60,,
rxn25990_num2,0.0,4.0 fe2_p + 4.0 h_p + o2_p --> 4.0 fe3_p + 2.0 h2o_p,1.16.3.1,,
rxn30415_num2,0.0,2.0 h2o_c + ind3acnl_c --> ind3ac_c + nh4_c,3.5.5.1,,
rxn36708_num2,0.0,lac__D_c + q10_c --> cpd25915_c0 + pyr_c,,321935.2151617536,0.0
rxn01832_num2,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,1.1.1.21,,
rxn01832_num3,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,1.1.1.21,,
rxn01832_num4,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,1.1.1.21,,
rxn01832_num5,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,1.1.1.21,,
rxn00375_num2,0.0,Nforglu_c + h2o_c --> for_c + glu__L_c,3.5.1.68,,
NMNPtpp_num2,0.0,nmn_p --> nmn_c,,,
rxn01352_num2,0.0,dgtp_c + h2o_c --> dgsn_c + h_c + pppi_c,3.1.5.1,,
rxn09016_num2,0.0,gtp_c + h2o_c --> gsn_c + h_c + pppi_c,,,
rxn00929_reverse_num2,0.0,1pyr5c_c + 2.0 h_c + nadh_c --> nad_c + pro__L_c,1.5.1.2,,
rxn00055_reverse_num2,0.0,3.0 5mta_c + cpd03158_c0 + 4.0 h_c --> 3.0 amet_c,,,
rxn00097_reverse_num2,0.0,2.0 adp_c --> amp_c + atp_c + h_c,,,
rxn00193_reverse_num2,0.0,glu__D_c --> glu__L_c,,295528.7296310202,0.0
rxn00260_reverse_num2,0.0,glu__L_c + oaa_c --> akg_c + asp__L_c,,,
rxn00260_reverse_num3,0.0,glu__L_c + oaa_c --> akg_c + asp__L_c,,,
rxn00260_reverse_num4,0.0,glu__L_c + oaa_c --> akg_c + asp__L_c,,,
rxn00260_reverse_num5,0.0,glu__L_c + oaa_c --> akg_c + asp__L_c,,,
rxn00283_reverse_num2,0.0,ala__D_c --> ala__L_c,,,
rxn00283_reverse_num3,0.0,ala__D_c --> ala__L_c,,,
rxn00314_reverse_num2,0.0,h_c + lys__L_c + nadph_c + pyr_c --> cpd02490_c0 + h2o_c + nadp_c,,,
rxn00337_reverse_num2,0.0,4pasp_c + adp_c --> asp__L_c + atp_c,,2374.3011954932485,0.0
rxn00493_reverse_num2,0.0,glu__L_c + phpyr_c --> akg_c + phe__L_c,,,
rxn00493_reverse_num3,0.0,glu__L_c + phpyr_c --> akg_c + phe__L_c,,145621.7789467969,0.0
rxn00493_reverse_num4,0.0,glu__L_c + phpyr_c --> akg_c + phe__L_c,,,
rxn00500_reverse_num2,0.0,h_c + nadh_c + pyr_c --> lac__D_c + nad_c,,16768.960982025426,0.0
rxn00527_reverse_num2,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00527_reverse_num3,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00527_reverse_num4,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00527_reverse_num5,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00527_reverse_num6,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00527_reverse_num7,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00527_reverse_num8,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,145621.7789467969,0.0
rxn00527_reverse_num9,0.0,34hpp_c + glu__L_c --> akg_c + tyr__L_c,,,
rxn00543_reverse_num2,0.0,acald_c + h_c + nadh_c --> etoh_c + nad_c,,14749.045694353264,0.0
rxn00543_reverse_num3,0.0,acald_c + h_c + nadh_c --> etoh_c + nad_c,,,
rxn00547_reverse_num2,0.0,adp_c + f6p_c + h_c --> atp_c + fru_c,,360309.96389166673,0.0
rxn00693_reverse_num2,0.0,met__L_c + thf_c --> 5mthf_c + hcys__L_c,,,
rxn00763_reverse_num2,0.0,glyald_c + h_c + nadh_c --> glyc_c + nad_c,,146336.3757945368,0.0
rxn00763_reverse_num3,0.0,glyald_c + h_c + nadh_c --> glyc_c + nad_c,,325268.4683169082,0.0
rxn00912_reverse_num2,0.0,2dhp_c + thf_c --> 3mob_c + h2o_c + mlthf_c,,36966.23336440775,0.0
rxn00912_reverse_num3,0.0,2dhp_c + thf_c --> 3mob_c + h2o_c + mlthf_c,,,
rxn01101_reverse_num2,0.0,3php_c + h_c + nadh_c --> 3pg_c + nad_c,,,
rxn01101_reverse_num3,0.0,3php_c + h_c + nadh_c --> 3pg_c + nad_c,,,
rxn01257_reverse_num2,0.0,4adcho_c + glu__L_c --> chor_c + gln__L_c,,,
rxn01257_reverse_num3,0.0,4adcho_c + glu__L_c --> chor_c + gln__L_c,,,
rxn01270_reverse_num2,0.0,asp__L_c + pphn_c --> Largn_c + oaa_c,,4252.144167368996,0.0
rxn01270_reverse_num3,0.0,asp__L_c + pphn_c --> Largn_c + oaa_c,,,
rxn01270_reverse_num4,0.0,asp__L_c + pphn_c --> Largn_c + oaa_c,,,
rxn01465_reverse_num2,0.0,cbasp_c + h_c --> dhor__S_c + h2o_c,,,
rxn01530_reverse_num2,0.0,h_c + nadh_c + retinal_c --> nad_c + retinol_c,,0.896749283846058,0.0
rxn01530_reverse_num3,0.0,h_c + nadh_c + retinal_c --> nad_c + retinol_c,,,
rxn01607_reverse_num2,0.0,5pmev_c + adp_c + h_c --> atp_c + mev__R_c,,8887.117053574166,0.0
rxn01682_reverse_num2,0.0,g3p_c + indole_c --> 3ig3p_c,,,
rxn01834_reverse_num2,0.0,gthrd_c + mthgxl_c --> lgt__S_c,,,
rxn01834_reverse_num3,0.0,gthrd_c + mthgxl_c --> lgt__S_c,,,
rxn02056_reverse_num2,0.0,fe2_c + scl_c --> 2.0 h_c + sheme_c,,,
rxn02090_reverse_num2,0.0,cpd01679_c0 + nh4_c --> crtn_c + h2o_c + h_c,,,
rxn02185_reverse_num2,0.0,2ahethmpp_c + pyr_c --> cpd00668_c0 + thmpp_c,,,
rxn02230_reverse_num2,0.0,h_c + pyr_c + tcynt_c --> cyan_c + mercppyr_c,,17609.304249510522,0.0
rxn02305_reverse_num2,0.0,ppi_c + thmmp_c --> 2mahmp_c + 4mpetz_c + h_c,,,
rxn02320_reverse_num2,0.0,glu__L_c + imacp_c --> akg_c + hisp_c,,,
rxn02320_reverse_num3,0.0,glu__L_c + imacp_c --> akg_c + hisp_c,,4766.067621870507,0.0
rxn02320_reverse_num4,0.0,glu__L_c + imacp_c --> akg_c + hisp_c,,,
rxn02339_reverse_num2,0.0,4h2oglt_c + glu__L_c --> 4hglu_c + akg_c,,,
rxn02339_reverse_num3,0.0,4h2oglt_c + glu__L_c --> 4hglu_c + akg_c,,,
rxn02339_reverse_num4,0.0,4h2oglt_c + glu__L_c --> 4hglu_c + akg_c,,,
rxn02339_reverse_num5,0.0,4h2oglt_c + glu__L_c --> 4hglu_c + akg_c,,,
rxn02789_reverse_num2,0.0,2ippm_c + h2o_c --> 3c3hmp_c,,226764.4724787864,0.0
rxn02789_reverse_num3,0.0,2ippm_c + h2o_c --> 3c3hmp_c,,160622.122141702,0.0
rxn02811_reverse_num2,0.0,2ippm_c + h2o_c --> 3c2hmp_c,,226764.4724787864,0.0
rxn02811_reverse_num3,0.0,2ippm_c + h2o_c --> 3c2hmp_c,,160622.122141702,0.0
rxn02819_reverse_num2,0.0,ahcys_c + cpd01736_c0 + h_c --> amet_c + cpd02787_c0,,,
rxn02962_reverse_num2,0.0,etha_c + h_c + pi_c --> 2ameph_c + h2o2_c,,,
rxn03194_reverse_num2,0.0,2ahbut_c + thmpp_c --> 2ahethmpp_c + 2obut_c,,,
rxn03194_reverse_num3,0.0,2ahbut_c + thmpp_c --> 2ahethmpp_c + 2obut_c,,,
rxn03282_reverse_num2,0.0,h_c + nadh_c + xol7ah2al_c --> nad_c + xol7ah3_c,,146336.3757945368,0.0
rxn03282_reverse_num3,0.0,h_c + nadh_c + xol7ah2al_c --> nad_c + xol7ah3_c,,,
rxn03333_reverse_num2,0.0,34dhmald_c + h_c + nadh_c --> 34dhoxpeg_c + nad_c,,33.34001439565915,0.0
rxn03333_reverse_num3,0.0,34dhmald_c + h_c + nadh_c --> 34dhoxpeg_c + nad_c,,14.999476896251087,0.0
rxn04726_reverse_num2,0.0,cpd09793_c0 + h_c + nadh_c --> cpd09792_c0 + nad_c,,325268.4683169082,0.0
rxn04726_reverse_num3,0.0,cpd09793_c0 + h_c + nadh_c --> cpd09792_c0 + nad_c,,,
rxn04736_reverse_num2,0.0,cpd09802_c0 + h_c + nadh_c --> cpd01859_c0 + nad_c,,146336.3757945368,0.0
rxn04736_reverse_num3,0.0,cpd09802_c0 + h_c + nadh_c --> cpd01859_c0 + nad_c,,325268.4683169082,0.0
rxn04908_reverse_num2,0.0,cpd04661_c0 + h2o_c + nad_c --> cpd04248_c0 + h_c + nadh_c,,146336.3757945368,0.0
rxn04908_reverse_num3,0.0,cpd04661_c0 + h2o_c + nad_c --> cpd04248_c0 + h_c + nadh_c,,325268.4683169082,0.0
rxn05005_reverse_num2,0.0,ahcys_c + cpd11206_c0 + h_c --> amet_c + uppg3_c,,,
rxn05006_reverse_num2,0.0,ahcys_c + pre2_c --> amet_c + cpd11206_c0,,,
rxn05336_reverse_num2,0.0,3opalmACP_c + h_c + nadph_c --> cpd11481_c0 + nadp_c,,,
rxn05336_reverse_num3,0.0,3opalmACP_c + h_c + nadph_c --> cpd11481_c0 + nadp_c,,,
rxn05336_reverse_num4,0.0,3opalmACP_c + h_c + nadph_c --> cpd11481_c0 + nadp_c,,,
rxn05336_reverse_num5,0.0,3opalmACP_c + h_c + nadph_c --> cpd11481_c0 + nadp_c,,,
rxn05337_reverse_num2,0.0,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c,,,
rxn05337_reverse_num3,0.0,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c,,,
rxn05337_reverse_num4,0.0,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c,,,
rxn05337_reverse_num5,0.0,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c,,,
rxn05338_reverse_num2,0.0,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,,
rxn05338_reverse_num3,0.0,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,,
rxn05338_reverse_num4,0.0,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,,
rxn05338_reverse_num5,0.0,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,,
rxn05339_reverse_num2,0.0,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,,
rxn05339_reverse_num3,0.0,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,,
rxn05339_reverse_num4,0.0,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,,
rxn05339_reverse_num5,0.0,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,,
rxn05340_reverse_num2,0.0,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,,,
rxn05340_reverse_num3,0.0,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,,,
rxn05340_reverse_num4,0.0,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,,,
rxn05340_reverse_num5,0.0,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,,,
rxn05341_reverse_num2,0.0,3ooctACP_c + h_c + nadph_c --> cpd11483_c0 + nadp_c,,,
rxn05341_reverse_num3,0.0,3ooctACP_c + h_c + nadph_c --> cpd11483_c0 + nadp_c,,,
rxn05341_reverse_num4,0.0,3ooctACP_c + h_c + nadph_c --> cpd11483_c0 + nadp_c,,,
rxn05341_reverse_num5,0.0,3ooctACP_c + h_c + nadph_c --> cpd11483_c0 + nadp_c,,,
rxn05342_reverse_num2,0.0,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,,
rxn05342_reverse_num3,0.0,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,,
rxn05342_reverse_num4,0.0,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,,
rxn05342_reverse_num5,0.0,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,,
rxn05360_reverse_num2,0.0,cpd11497_c0 + nadp_c --> cpd11496_c0 + h_c + nadph_c,,,
rxn05360_reverse_num3,0.0,cpd11497_c0 + nadp_c --> cpd11496_c0 + h_c + nadph_c,,,
rxn05360_reverse_num4,0.0,cpd11497_c0 + nadp_c --> cpd11496_c0 + h_c + nadph_c,,,
rxn05360_reverse_num5,0.0,cpd11497_c0 + nadp_c --> cpd11496_c0 + h_c + nadph_c,,,
rxn05364_reverse_num2,0.0,cpd11501_c0 + nadp_c --> cpd11500_c0 + h_c + nadph_c,,,
rxn05364_reverse_num3,0.0,cpd11501_c0 + nadp_c --> cpd11500_c0 + h_c + nadph_c,,,
rxn05364_reverse_num4,0.0,cpd11501_c0 + nadp_c --> cpd11500_c0 + h_c + nadph_c,,,
rxn05364_reverse_num5,0.0,cpd11501_c0 + nadp_c --> cpd11500_c0 + h_c + nadph_c,,,
rxn05368_reverse_num2,0.0,cpd11505_c0 + nadp_c --> cpd11504_c0 + h_c + nadph_c,,,
rxn05368_reverse_num3,0.0,cpd11505_c0 + nadp_c --> cpd11504_c0 + h_c + nadph_c,,,
rxn05368_reverse_num4,0.0,cpd11505_c0 + nadp_c --> cpd11504_c0 + h_c + nadph_c,,,
rxn05368_reverse_num5,0.0,cpd11505_c0 + nadp_c --> cpd11504_c0 + h_c + nadph_c,,,
rxn05372_reverse_num2,0.0,cpd11509_c0 + nadp_c --> cpd11508_c0 + h_c + nadph_c,,,
rxn05372_reverse_num3,0.0,cpd11509_c0 + nadp_c --> cpd11508_c0 + h_c + nadph_c,,,
rxn05372_reverse_num4,0.0,cpd11509_c0 + nadp_c --> cpd11508_c0 + h_c + nadph_c,,,
rxn05372_reverse_num5,0.0,cpd11509_c0 + nadp_c --> cpd11508_c0 + h_c + nadph_c,,,
rxn05376_reverse_num2,0.0,cpd11513_c0 + nadp_c --> cpd11512_c0 + h_c + nadph_c,,,
rxn05376_reverse_num3,0.0,cpd11513_c0 + nadp_c --> cpd11512_c0 + h_c + nadph_c,,,
rxn05376_reverse_num4,0.0,cpd11513_c0 + nadp_c --> cpd11512_c0 + h_c + nadph_c,,,
rxn05376_reverse_num5,0.0,cpd11513_c0 + nadp_c --> cpd11512_c0 + h_c + nadph_c,,,
rxn05380_reverse_num2,0.0,cpd11517_c0 + nadp_c --> cpd11516_c0 + h_c + nadph_c,,,
rxn05380_reverse_num3,0.0,cpd11517_c0 + nadp_c --> cpd11516_c0 + h_c + nadph_c,,,
rxn05380_reverse_num4,0.0,cpd11517_c0 + nadp_c --> cpd11516_c0 + h_c + nadph_c,,,
rxn05380_reverse_num5,0.0,cpd11517_c0 + nadp_c --> cpd11516_c0 + h_c + nadph_c,,,
rxn05385_reverse_num2,0.0,cpd11522_c0 + nadp_c --> cpd11521_c0 + h_c + nadph_c,,,
rxn05385_reverse_num3,0.0,cpd11522_c0 + nadp_c --> cpd11521_c0 + h_c + nadph_c,,,
rxn05385_reverse_num4,0.0,cpd11522_c0 + nadp_c --> cpd11521_c0 + h_c + nadph_c,,,
